case_id,source_file,pair_id,pair_type,kind_hint,target_vitals,direction_accuracy,normalized_l2,num_target_vitals,num_missing_predictions,missing_predictions,direction_match,before_vitals,target_vitals_values,predicted_vitals,llm_raw_response,llm_parse_error,llm_api_error,model
opioid_overdose_with_ards,transitions/Resuscitation/Opioid Overdose with ARDS.json,p6,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,2.6551836094703507,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 60, ""O2Sat"": 88, ""RR"": 8, ""T"": null}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 90, ""O2Sat"": 92}","{""BP_dia"": 68, ""BP_sys"": 105, ""HR"": 64, ""O2Sat"": 92, ""RR"": 8, ""T"": null}","{""vitals"":{""BP_dia"":68,""BP_sys"":105,""HR"":64,""O2Sat"":92,""RR"":null,""T"":null}}",,,gpt-5.5
ruptured_aaa,transitions/Resuscitation/Ruptured AAA.json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,0.41231056256176607,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false}","{""BP_dia"": 46, ""BP_sys"": 70, ""HR"": 130, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.7}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 125}","{""BP_dia"": 52, ""BP_sys"": 82, ""HR"": 122, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.7}","{""vitals"":{""BP_dia"":52,""BP_sys"":82,""HR"":122,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
ruptured_aaa,transitions/Resuscitation/Ruptured AAA.json,p2,time_progression,no_action,"[""BP_sys""]",1.0,0.2,1,0,"{""BP_sys"": false}","{""BP_sys"": true}","{""BP_dia"": 46, ""BP_sys"": 70, ""HR"": 130, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.7}","{""BP_sys"": 60}","{""BP_dia"": 46, ""BP_sys"": 62, ""HR"": 130, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.7}","{""vitals"":{""BP_dia"":null,""BP_sys"":62,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
ruptured_aaa,transitions/Resuscitation/Ruptured AAA.json,p3,physiology_response,airway_management,"[""BP_sys"", ""O2Sat""]",0.0,19.972230721679537,2,0,"{""BP_sys"": false, ""O2Sat"": false}","{""BP_sys"": false, ""O2Sat"": false}","{""BP_dia"": null, ""BP_sys"": 60, ""HR"": null, ""O2Sat"": 95, ""RR"": null, ""T"": null}","{""BP_sys"": 0, ""O2Sat"": 0}","{""BP_dia"": null, ""BP_sys"": 55, ""HR"": null, ""O2Sat"": 96, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":55,""HR"":null,""O2Sat"":96,""RR"":null,""T"":null}}",,,gpt-5.5
ruptured_aaa,transitions/Resuscitation/Ruptured AAA.json,p4,physiology_response,blood_transfusion,"[""HR"", ""BP_sys"", ""O2Sat""]",1.0,1.9,3,0,"{""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_sys"": true, ""HR"": true, ""O2Sat"": true}","{""BP_dia"": null, ""BP_sys"": 60, ""HR"": 130, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.7}","{""BP_sys"": 94, ""HR"": 120, ""O2Sat"": 95}","{""BP_dia"": null, ""BP_sys"": 75, ""HR"": 120, ""O2Sat"": 95, ""RR"": 12, ""T"": 36.7}","{""vitals"":{""BP_dia"":null,""BP_sys"":75,""HR"":120,""O2Sat"":95,""RR"":null,""T"":null}}",,,gpt-5.5
toxic_alcohol_ingestion_ethylene_glycol,transitions/Resuscitation/Toxic Alcohol Ingestion.json,p1,physiology_response,airway_medication,"[""BP_sys"", ""BP_dia""]",1.0,0.36055512754639896,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 120, ""O2Sat"": 96, ""RR"": 30, ""T"": 36}","{""BP_dia"": 58, ""BP_sys"": 94}","{""BP_dia"": 55, ""BP_sys"": 92, ""HR"": 120, ""O2Sat"": 96, ""RR"": 30, ""T"": 36}","{""vitals"":{""BP_dia"":55,""BP_sys"":92,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
toxic_alcohol_ingestion_ethylene_glycol,transitions/Resuscitation/Toxic Alcohol Ingestion.json,p2,physiology_response,airway_medication,"[""RR""]",1.0,2.0,1,0,"{""RR"": false}","{""RR"": true}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 120, ""O2Sat"": 96, ""RR"": 30, ""T"": 36}","{""RR"": 0}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 120, ""O2Sat"": 96, ""RR"": 10, ""T"": 36}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":null,""RR"":10,""T"":null}}",,,gpt-5.5
toxic_alcohol_ingestion_ethylene_glycol,transitions/Resuscitation/Toxic Alcohol Ingestion.json,p3,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,0.5385164807134505,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 120, ""O2Sat"": 96, ""RR"": 30, ""T"": 36}","{""BP_dia"": 58, ""BP_sys"": 94, ""HR"": 110, ""O2Sat"": 99}","{""BP_dia"": 56, ""BP_sys"": 94, ""HR"": 115, ""O2Sat"": 99, ""RR"": 30, ""T"": 36}","{""vitals"":{""BP_dia"":56,""BP_sys"":94,""HR"":115,""O2Sat"":99,""RR"":null,""T"":null}}",,,gpt-5.5
asa_overdose,transitions/Toxicology/ASA Overdose.json,p1,time_progression,no_action,"[""RR"", ""O2Sat""]",0.0,1.4422205101855958,2,0,"{""O2Sat"": false, ""RR"": false}","{""O2Sat"": false, ""RR"": false}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 115, ""O2Sat"": 97, ""RR"": 30, ""T"": 37.6}","{""O2Sat"": 93, ""RR"": 26}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 115, ""O2Sat"": 97, ""RR"": 32, ""T"": 37.6}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":97,""RR"":32,""T"":null}}",,,gpt-5.5
asa_overdose,transitions/Toxicology/ASA Overdose.json,p2,physiology_response,oxygen_support,"[""O2Sat""]",0.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": false}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 93, ""RR"": 26, ""T"": null}","{""O2Sat"": 95}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 96, ""RR"": 26, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":96,""RR"":null,""T"":null}}",,,gpt-5.5
asa_overdose,transitions/Toxicology/ASA Overdose.json,p3,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,1.9026297590440446,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 60, ""BP_sys"": 100, ""HR"": 115, ""O2Sat"": 93, ""RR"": 26, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 95, ""HR"": 105, ""O2Sat"": 100}","{""BP_dia"": 55, ""BP_sys"": 92, ""HR"": 122, ""O2Sat"": 96, ""RR"": 26, ""T"": null}","{""vitals"":{""BP_dia"":55,""BP_sys"":92,""HR"":122,""O2Sat"":96,""RR"":null,""T"":null}}",,,gpt-5.5
serotonin_syndrome,transitions/Toxicology/Serotonin Syndrome.json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",1.0,0.5196152422706632,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 80, ""BP_sys"": 120, ""HR"": 110, ""O2Sat"": 99, ""RR"": 18, ""T"": 39.5}","{""BP_dia"": 85, ""BP_sys"": 125, ""HR"": 105}","{""BP_dia"": 82, ""BP_sys"": 122, ""HR"": 108, ""O2Sat"": 99, ""RR"": 18, ""T"": 39.5}","{""vitals"":{""BP_dia"":82,""BP_sys"":122,""HR"":108,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
serotonin_syndrome,transitions/Toxicology/Serotonin Syndrome.json,p2,physiology_response,antiarrhythmic,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat"", ""T""]",0.8333333333333334,8.823264701911645,6,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false, ""T"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true, ""O2Sat"": false, ""RR"": true, ""T"": true}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 180, ""O2Sat"": 93, ""RR"": 18, ""T"": 40.5}","{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 120, ""O2Sat"": 99, ""RR"": 16, ""T"": 40.5}","{""BP_dia"": 40, ""BP_sys"": 75, ""HR"": 150, ""O2Sat"": 93, ""RR"": 18, ""T"": 40.5}","{""vitals"":{""BP_dia"":40,""BP_sys"":75,""HR"":150,""O2Sat"":93,""RR"":18,""T"":40.5}}",,,gpt-5.5
serotonin_syndrome,transitions/Toxicology/Serotonin Syndrome.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR""]",0.25,6.518435395092905,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false, ""RR"": false}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 180, ""O2Sat"": 93, ""RR"": 18, ""T"": 40.5}","{""BP_dia"": 0, ""BP_sys"": 0, ""HR"": 180, ""RR"": 0}","{""BP_dia"": 25, ""BP_sys"": 50, ""HR"": 190, ""O2Sat"": 93, ""RR"": 16, ""T"": 40.5}","{""vitals"":{""BP_dia"":25,""BP_sys"":50,""HR"":190,""O2Sat"":null,""RR"":16,""T"":null}}",,,gpt-5.5
serotonin_syndrome,transitions/Toxicology/Serotonin Syndrome.json,p4,physiology_response,sedation,"[""HR""]",1.0,0.0,1,0,"{""HR"": false}","{""HR"": true}","{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 120, ""O2Sat"": 99, ""RR"": 16, ""T"": 40.5}","{""HR"": 110}","{""BP_dia"": 90, ""BP_sys"": 140, ""HR"": 110, ""O2Sat"": 99, ""RR"": 16, ""T"": 40.5}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":110,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
tricyclic_antidepressant_overdose,transitions/Toxicology/Tricyclic Antidepressant Overdose.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 122, ""O2Sat"": 92, ""RR"": 14, ""T"": 38.1}","{""O2Sat"": 97}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 122, ""O2Sat"": 96, ""RR"": 14, ""T"": 38.1}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":96,""RR"":null,""T"":null}}",,,gpt-5.5
tricyclic_antidepressant_overdose,transitions/Toxicology/Tricyclic Antidepressant Overdose.json,p2,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,1.3152946437965904,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 122, ""O2Sat"": 92, ""RR"": 14, ""T"": 38.1}","{""BP_dia"": 65, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 97}","{""BP_dia"": 68, ""BP_sys"": 102, ""HR"": 126, ""O2Sat"": 96, ""RR"": 14, ""T"": 38.1}","{""vitals"":{""BP_dia"":68,""BP_sys"":102,""HR"":126,""O2Sat"":96,""RR"":14,""T"":38.1}}",,,gpt-5.5
tricyclic_antidepressant_overdose,transitions/Toxicology/Tricyclic Antidepressant Overdose.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,21.518596608515157,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 122, ""O2Sat"": 92, ""RR"": 14, ""T"": 38.1}","{""BP_dia"": 0, ""BP_sys"": 0, ""HR"": 122, ""O2Sat"": 0}","{""BP_dia"": 66, ""BP_sys"": 101, ""HR"": 130, ""O2Sat"": 89, ""RR"": 14, ""T"": 38.1}","{""vitals"":{""BP_dia"":66,""BP_sys"":101,""HR"":130,""O2Sat"":89,""RR"":null,""T"":null}}",,,gpt-5.5
tricyclic_antidepressant_overdose,transitions/Toxicology/Tricyclic Antidepressant Overdose.json,p4,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",1.0,1.0,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 65, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 97, ""RR"": null, ""T"": null}","{""BP_dia"": 75, ""BP_sys"": 115}","{""BP_dia"": 75, ""BP_sys"": 105, ""HR"": 130, ""O2Sat"": 97, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":75,""BP_sys"":105,""HR"":130,""O2Sat"":97,""RR"":null,""T"":null}}",,,gpt-5.5
tricyclic_antidepressant_overdose,transitions/Toxicology/Tricyclic Antidepressant Overdose.json,p5,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.0,22.228360263411247,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": 65, ""BP_sys"": 90, ""HR"": 130, ""O2Sat"": 97, ""RR"": null, ""T"": null}","{""BP_dia"": 0, ""BP_sys"": 0, ""HR"": 122, ""O2Sat"": 0}","{""BP_dia"": 60, ""BP_sys"": 85, ""HR"": 135, ""O2Sat"": 98, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":60,""BP_sys"":85,""HR"":135,""O2Sat"":98,""RR"":null,""T"":null}}",,,gpt-5.5
tricyclic_antidepressant_overdose,transitions/Toxicology/Tricyclic Antidepressant Overdose.json,p6,physiology_response,antidote,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,21.224278550754086,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": 0, ""BP_sys"": 0, ""HR"": 122, ""O2Sat"": 0, ""RR"": null, ""T"": null}","{""BP_dia"": 71, ""BP_sys"": 109, ""HR"": 111, ""O2Sat"": 97}","{""BP_dia"": 20, ""BP_sys"": 40, ""HR"": 118, ""O2Sat"": 0, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":0,""BP_sys"":0,""HR"":118,""O2Sat"":0,""RR"":null,""T"":null}}",,,gpt-5.5
